date,title,short_opening,url
15-Aug,Demonstrators in Alaska skeptical of Trump-Putin meeting without Zelenskyy,Protesters in Alaska objected to a Trump__utin meeting that excluded Zelenskyy.,https://apnews.com/video/demonstrators-in-alaska-skeptical-of-trump-putin-meeting-without-zelenskyy-37d63f64e5d44800afa2ef375c0f3bfc
21-Aug,Lavrov: Putin willing to meet for talks with Zelenskyy pending __ssues_ being __ell worked out_,Lavrov said Putin is willing to meet Zelenskyy if certain issues are resolved.,https://apnews.com/video/lavrov-putin-willing-to-meet-for-talks-with-zelenskyy-pending-issues-being-well-worked-out-dc0e96e80e584325a177c176d0dd4fd7
13-Aug,In his own words: Trump__ evolving rhetoric about Zelenskyy and Putin,Trump__ remarks about Zelenskyy and Putin have shifted significantly ahead of a planned Alaska summit.,https://apnews.com/video/in-his-own-words-trumps-evolving-rhetoric-about-zelenskyy-and-putin-5cfd2abb2aaa43fea710fc60bb526ccd
18-Aug,Italian PM meets Zelenskyy and other European leaders ahead of Trump summit,Italy__ Prime Minister met Zelenskyy and European leaders in Washington before a Trump__utin summit.,https://apnews.com/video/italian-pm-meets-zelenskyy-and-other-european-leaders-ahead-of-trump-summit-4d6cc17d6feb4a709b89ee1d9eaab98c
20-Jul,Zelenskyy says Ukraine proposed to Russia to hold next round of talks next week,Zelenskyy said Ukraine proposed to Russia to resume peace talks next week.,https://apnews.com/video/zelenskyy-says-ukraine-proposed-to-russia-to-hold-next-round-of-talks-next-week-720441f714ea4daba976890c252e05bb
3-Mar,Russia relishes Trump-Zelenskyy spat and accuses Ukraine and European allies of warmongering,"Russia welcomed tensions between Trump and Zelenskyy, hoping it would weaken U.S. support for Ukraine.",https://apnews.com/article/russia-us-trump-zelenskyy-putin-ukraine-war-d718060c5eb315e84f054bb8bf703b10
14-Jul,Zelenskyy meets with US envoy Kellogg as US pledges more Patriot missiles to Ukraine,Zelenskyy met U.S. envoy Kellogg as Washington prepared to send more Patriot systems.,https://apnews.com/video/zelenskyy-meets-with-us-envoy-kellogg-as-us-pledges-more-patriot-missiles-to-ukraine-b5956bbcb8a5418eb8d944c90edb1b6a
11-Sep,"Zelenskyy meets US envoy Kellogg in Kyiv, on day after Russian drone incursion in Poland",Zelenskyy met the U.S. envoy after a Russian drone entered Polish airspace.,https://apnews.com/video/zelenskyy-meets-us-envoy-kellogg-in-kyiv-on-day-after-russian-drone-incursion-in-poland-1e1eddddc9d142aeb1f2f07d4bfc0f7a
18-Aug,"Zelenskyy, Trump express hope for trilateral talks with Putin to bring end to Russia-Ukraine war",Trump and Zelenskyy expressed hope for trilateral talks with Putin to end the war.,https://apnews.com/video/zelenskyy-trump-express-hope-for-trilateral-talks-with-putin-to-bring-end-to-russia-ukraine-war-a2a779cb51dc4305a93ce18189b51c61
18-Aug,"Zelenskyy, Trump express hope for trilateral talks with Putin to bring end to Russia-Ukraine war",Trump and Zelenskyy repeated hope for three-way talks aimed at ending the conflict.,https://apnews.com/video/zelenskyy-trump-express-hope-for-trilateral-talks-with-putin-to-bring-end-to-russia-ukraine-war-a13d5e8e60024c0e88a7817a2528a0da
28-Feb,"What they said: Trump, Zelenskyy and Vance__ heated argument in the Oval Office",Trump and Vance accused Zelenskyy of lacking gratitude during a heated Oval Office exchange.,https://apnews.com/article/trump-zelenskyy-vance-transcript-oval-office-80685f5727628c64065da81525f8f0cf
14-Feb,Zelenskyy to Vance: Ukraine wants __ecurity guarantees_ as Trump seeks to end Ukraine-Russia war,Zelenskyy said Ukraine needs firm security guarantees before peace talks.,https://apnews.com/article/vance-rubio-munich-security-conference-ukraine-ab2d7379aaf6ca224cc51e1f9ade9edf
9-Apr,Ukraine__ Zelenskyy says 2 Chinese men were caught fighting alongside Russia,Zelenskyy said Ukraine captured two Chinese men fighting for Russia.,https://apnews.com/article/russia-ukraine-war-captured-chinese-141294997b4c63c67f978121db645244
24-Jul,Zelenskyy moves to restore anti-corruption agencies_ independence after public outcry,Zelenskyy submitted a bill restoring watchdog independence after mass protests.,https://apnews.com/video/zelenskyy-moves-to-restore-anti-corruption-agencies-independence-after-public-outcry-935b1f1159544b7586a7cc397c80cdd4
18-Aug,Zelenskyy brings Europe__ top leaders with him to meet Trump on ending Russia__ war,Zelenskyy brought top EU leaders to Washington for peace talks with Trump.,https://apnews.com/video/zelenskyy-brings-europes-top-leaders-with-him-to-meet-trump-on-ending-russias-war-422fda1e0d4249c0aa882f1573c8466d
22-Aug,Trump says he would __ather not_ be part of a Putin Zelenskyy meeting,Trump said he would prefer not to join a potential Putin__elenskyy meeting.,https://apnews.com/video/trump-says-he-would-rather-not-be-part-of-a-putin-zelenskyy-meeting-c2a5fddf28e64a96855a09f39b1bd81c
19-Feb,Trump and Zelenskyy trade barbs as US-Ukraine relations sour over the war with Russia,Relations between Trump and Zelenskyy worsened amid disagreements over the war.,https://apnews.com/article/russia-ukraine-war-kellogg-zelenskyy-437f4c8fa4531059007dd3ab00c23458
20-Feb,US official says Trump__ frustration with Zelenskyy is __ultifold_ and blasts __nsults_ from Ukraine,A top White House official said Trump__ increasing criticism reflects frustration with Zelenskyy__ perceived roadblocks to ending the war.,https://apnews.com/article/trump-zelenskyy-frustrations-1cc3076d20c0933b513ced96bd6ddd26
3-Mar,"Following Trump__ lead, his allies criticize Ukraine__ Zelenskyy and suggest he may need to resign",Trump__ allies echoed his criticism and suggested Zelenskyy may need to resign amid tensions over war strategy.,https://apnews.com/article/trump-zelenskyy-resign-ukraine-russia-war-f258a45da0b3d990d3b2f566c2ff8139
5-Mar,Kremlin says a 2022 Ukrainian decree bans Zelenskyy from talks with Putin,Russia questioned how Ukraine can join peace talks when a 2022 decree bans negotiations with Putin.,https://apnews.com/article/russia-ukraine-war-putin-zelenskyy-peace-kremlin-4b562918462856b9020147fc50b37b16
4-Mar,"Zelenskyy calls Oval Office spat with Trump __egrettable,_ says he__ ready to work for Ukraine peace",Zelenskyy said last week__ Oval Office blowup with Trump was regrettable and urged a reset.,https://apnews.com/article/russia-ukraine-war-trump-zelenskyy-military-aid-2ce8b167f0ba948b2b606381192de71d
11-Jul,Zelenskyy says aid shipments from the U.S. __ave been restored_,Zelenskyy said paused U.S. military aid shipments have resumed.,https://apnews.com/video/zelenskyy-says-aid-shipments-from-the-u-s-have-been-restored-aae1802a3d664086b73a6fdc71a3c55e
18-Aug,"Zelenskyy and Europe__ top leaders will meet with Trump on ending Russia__ war, AP Explains",Zelenskyy and top EU leaders will meet Trump in Washington to discuss ending the war.,https://apnews.com/video/zelenskyy-and-europes-top-leaders-will-meet-with-trump-on-ending-russias-war-ap-explains-9ff9abf42363413aad46790980d8c4fc
26-Apr,Zelenskyy and Trump talk as they attend the funeral of Pope Francis in Vatican,Zelenskyy and Trump met briefly while attending Pope Francis' funeral in the Vatican.,https://apnews.com/video/zelenskyy-and-trump-talk-as-they-attend-the-funeral-of-pope-francis-in-vatican-f544acf7c9dd4daa934614a3d2af40a9
21-Aug,Trump thanks Ukrainian serviceman for veteran__ golf putter presented to him by Zelenskyy,Zelenskyy gave Trump a golf putter that belonged to a Ukrainian serviceman.,https://apnews.com/video/trump-thanks-ukrainian-serviceman-for-veterans-golf-putter-presented-to-him-by-zelenskyy-cb67215c05904e2ba4dd8a3e22656d8e
6-Aug,Trump says __here__ a good chance there will be a meeting very soon_ with Putin and Zelenskyy,Trump said a meeting with Putin and Zelenskyy may happen soon.,https://apnews.com/video/trump-says-theres-a-good-chance-there-will-be-a-meeting-very-soon-with-putin-and-zelenskyy-6c713fa042e6463eb1358b075552de48
1-Mar,The Latest: Most European leaders back Zelenskyy as he joins crisis talks in London,Zelenskyy joined crisis talks in London and thanked U.S. leadership despite prior tensions.,https://apnews.com/article/russia-ukraine-war-zelenskyy-london-bf158d8f9e10a7c049ea90f8fd917ab6
3-Mar,"Ukraine__ Zelenskyy says end of war with Russia is __ery, very far away_",Zelenskyy said a deal to end the war remains very far away.,https://apnews.com/article/russia-ukraine-war-zelenskyy-starmer-trump-b025877c40ffe0ddf2a92adad1715231
2-Mar,What US lawmakers are saying about the White House clash between Trump and Zelenskyy,Republicans and Democrats reacted to the Oval Office confrontation.,https://apnews.com/article/republicans-trump-zelenskyy-meeting-64ec4a67fce4f04a2d189a1e0204b023
21-Feb,US envoy praises Zelenskyy after Trump__ censure of the Ukrainian leader,The U.S. envoy said discussions with Zelenskyy were positive despite Trump's criticism.,https://apnews.com/article/russia-ukraine-zelenskyy-trump-0bc41d62c4fdfa00b4358f9043ee9991
4-Sep,"Trump covers Zelenskyy call, RFK Jr., NYC mayor race and jobs report at a White House dinner",Trump answered questions about his Zelenskyy call and political issues at a private dinner.,https://apnews.com/video/trump-covers-zelenskyy-call-rfk-jr-nyc-mayor-race-and-jobs-report-at-a-white-house-dinner-2618cf83e33b4ce087f681c0c69207cb
2-Jun,"After talks with Zelenskyy and Macron, US senators warn: Putin __s preparing for more war_",US senators warned Russia is preparing a new offensive.,https://apnews.com/article/ukraine-russia-sanctions-graham-blumenthal-b2b9b69f504b8afd064055bb3bf11800
8-Feb,Zelenskyy confirms a new Ukrainian offensive in Russia__ Kursk region,Zelenskyy confirmed Ukrainian forces launched an offensive in Russia's Kursk region.,https://apnews.com/article/russia-ukraine-north-korea-kursk-de43ba469a070a4700ba26f330131b49
4-Mar,Trump and Zelenskyy through the years: From a __erfect_ call to pausing US assistance to Ukraine,A look at the history between Trump and Zelenskyy from 2019 to present.,https://apnews.com/article/trump-zelenskyy-past-relationship-shouting-oval-office-88690f790901687fc1587f1bf89f5036
26-Jul,Zelenskyy calls for ramped up production of drone interceptors after Russian glide bomb attack,Zelenskyy urged rapid expansion of drone interceptor production.,https://apnews.com/video/zelenskyy-calls-for-ramped-up-production-of-drone-interceptors-after-russian-glide-bomb-attack-af4e8d298d2d4dfd82175854298ca2cf
9-Jul,Ukrainian President Zelenskyy meets Trump__ special envoy for Ukraine Keith Kellogg in Rome,Zelenskyy met with Trump__ special envoy Keith Kellogg in Rome.,https://apnews.com/video/ukrainian-president-zelenskyy-meets-trumps-special-envoy-for-ukraine-keith-kellogg-in-rome-5114010d060e483c9452e269e2aed1e1
28-Feb,Zelenskyy leaves White House without signing minerals deal after Oval Office blowup,"Trump berated Zelenskyy, then canceled the minerals deal signing.",https://apnews.com/article/zelenskyy-security-guarantees-trump-meeting-washington-eebdf97b663c2cdc9e51fa346b09591d
4-Mar,"Without US help, Zelenskyy has few options except to repair his relationship with the White House",Zelenskyy faces limited options after a major Oval Office confrontation.,https://apnews.com/article/russia-ukraine-war-trump-zelenskyy-meeting-30be085063f4f6f3df242553402234f1
5-Apr,Zelenskyy meets European military leaders to plan for a peacekeeping force,Zelenskyy met European military leaders to discuss a multinational peacekeeping force.,https://apnews.com/article/russia-ukraine-war-kryvyi-rih-dnipropetrovsk-fcdb5bbec7a51365b08e8ef2884ba22f
17-Feb,Zelenskyy travels to UAE as momentum grows for talks to end Russia__ war in Ukraine,Zelenskyy traveled to the UAE amid growing momentum for peace talks.,https://apnews.com/article/uae-russia-ukraine-war-a09b2fc2d81276551f40d89383a348c2
23-Feb,Zelenskyy says progress made on reaching an agreement with the US on rare minerals deal,Zelenskyy said the U.S. dropped a controversial minerals profits proposal.,https://apnews.com/article/russia-ukraine-war-drones-anniversary-putin-trump-c8f73a98d071055be52a1b22b0785ecc
28-May,German Chancellor Merz welcomes Ukraine__ Zelenskyy to Berlin,Ukrainian President Volodymyr Zelenskyy met with new German Chancellor Friedrich Merz in Berlin as Kyiv seeks further military support.,https://apnews.com/video/german-chancellor-merz-welcomes-ukraines-zelenskyy-to-berlin-7d65cf0903684772b250acd55da4d64d
2-Jun,Zelenskyy says he backs Turkish proposal for a meeting with Trump and Putin,"Zelenskyy said he supports Turkey__ proposal to organize a meeting between him, Trump and Putin.",https://apnews.com/video/zelenskyy-says-he-backs-turkish-proposal-for-a-meeting-with-trump-and-putin-79efa1baa2174e3ca91a5ddf328b35c2
13-Feb,Russia rejoices at Trump-Putin call as Zelenskyy rejects talks without Ukraine present,"Russian officials celebrated Trump__ plan to meet Putin, while Zelenskyy insisted Ukraine must be present.",https://apnews.com/article/russia-ukraine-war-trump-putin-9bd931d9ffde1bb573fae514efb29ddd
26-Jun,Zelenskyy calls for strong sanctions and oil price cap in address to European Council,Zelenskyy urged EU leaders to impose strong sanctions and a strict oil price cap.,https://apnews.com/video/zelenskyy-calls-for-strong-sanctions-and-oil-price-cap-in-address-to-european-council-cdc854fd1d72461a81016c1634efefb0
14-May,Zelenskyy __aiting to see who will come from Russia_ for talks in Turkey,Zelenskyy said he is waiting to see who Russia will send to ceasefire talks in Turkey.,https://apnews.com/video/zelenskyy-waiting-to-see-who-will-come-from-russia-for-talks-in-turkey-ec900da6b4fc4799a8dbca9356682d62
24-Jun,Ukraine__ Zelenskyy meets UK PM Starmer and British troops in London,Zelenskyy and UK PM Keir Starmer met troops training Ukrainian soldiers.,https://apnews.com/video/ukraines-zelenskyy-meets-uk-pm-starmer-and-british-troops-in-london-7c1b264ae4f944b4990602ef4466ffcc
14-Feb,The art of the deal? Zelenskyy says a Ukraine-Russia agreement must come through Trump negotiations,Zelenskyy appealed to Trump__ dealmaker image to help negotiate peace.,https://apnews.com/article/trump-zelenskyy-munich-security-conference-ukraine-1feeba7df83c4cc241370180b3673677
27-May,Zelenskyy says __ussia is counting on a prolonged war_,Zelenskyy said Russia is counting on a long war.,https://apnews.com/video/zelenskyy-says-russia-is-counting-on-a-prolonged-war-7391649a507c42729423a2933fca945f
28-Apr,Zelenskyy calls for stronger international pressure on Russia to end Ukraine war,Zelenskyy said Russia is __eceiving_ the U.S. about peace intentions.,https://apnews.com/video/zelenskyy-calls-for-stronger-international-pressure-on-russia-to-end-ukraine-war-b34cd4671f1b4a99a0666a94f5b51ff5
10-Feb,White House officials ready to meet with Zelenskyy in Munich for talks on Russia__ war on Ukraine,Trump__ senior advisers will meet Zelenskyy at Munich Security Conference.,https://apnews.com/article/ukraine-russia-war-zelenskyy-trump-kellogg-e38e0ec1a4c7e1e58b503c3831732ad0
30-Nov-24,Zelenskyy says NATO offer for Ukraine-controlled territory could end __ot stage_ of war,Zelenskyy said NATO membership for controlled territory could halt fighting.,https://apnews.com/article/russia-ukraine-war-zelenskyy-nato-92069fae6a05fc03d6fb2643ecbb4b2a
27-Mar,Zelenskyy speaks on reasons behind delay of potential mineral deal with the US,Zelenskyy said negotiations on a mineral deal with the US keep changing.,https://apnews.com/video/zelenskyy-speaks-on-reasons-behind-delay-of-potential-mineral-deal-with-the-us-342a090790f3419ba0291074295dc027
3-Jan,"Trump__ strength and unpredictability can help end the war in Ukraine, Zelenskyy says",Zelenskyy said Trump__ unpredictability could help end the war.,https://apnews.com/article/russia-ukraine-war-trump-zelenskyy-a80e4d3498692218f40a42bc3718c7c9
7-Dec-24,Ukraine confirms second Danish delivery of F-16s as Zelenskyy seeks support in Paris,Denmark delivered a second batch of F-16s as Zelenskyy sought support in Paris.,https://apnews.com/article/russia-ukraine-war-f16-denmark-86c2d6631869cc8f5217482e22bf52d8
25-Jan,"US has not stopped military aid to Ukraine, Zelenskyy says",Zelenskyy said the US has not stopped military aid to Ukraine.,https://apnews.com/article/russia-ukraine-war-zelenskyy-us-aid-7a2d78db94565e6808e6d0699f6fa38d
26-Apr,Donald Trump and Volodymyr Zelenskyy hold talks in Vatican before funeral service for Pope,,
