date,title,short_opening,url,label,sentiment,outlet,shortopening,is_personal
2024-02-17,"__ictators Do Not Go on Vacation,_ Zelensky Warns Washington and Europe","President Volodymyr Zelensky pushed back against skepticism of a Ukraine victory, calling on world leaders not to ask when the war would end, but why Russia was still able to wage it.",,Russia-Related Rhetoric,neutral,zelensky_nytimes_filtered,,
2023-01-17,Zelensky pushes allies to move faster with aid as fears grow of a new Russian offensive.,President Volodymyr Zelensky praised the British announcement of a new military aid package and urged other allies to move faster to match that support as Ukraine warns that Russia could be preparing a renewed push to capture more territory.,,Russia-Related Rhetoric,positive,zelensky_nytimes_filtered,,
2022-05-23,Zelensky Invites Global Companies Leaving Russia to Open In Ukraine,"Addressing the World Economic Forum, President Volodymyr Zelensky of Ukraine called for tougher sanctions against Russia and encouraged international companies shunning Russia to move into Ukraine.",,Russia-Related Rhetoric,neutral,zelensky_nytimes_filtered,,
2022-05-23,Zelensky Urges Even Harder Line on Russia as Allies Work to Remain United,"A midlevel Russian diplomat broke ranks and resigned with a scathing statement on the war, and President Volodymyr Zelensky called on world leaders to turn up the pressure.",,Russia-Related Rhetoric,neutral,zelensky_nytimes_filtered,,
2022-05-24,"Quotation of the Day: Zelensky Urges Global Leaders to Maintain a Tough, United Front","Quotation of the Day for Tuesday, May 24, 2022",,Russia-Related Rhetoric,neutral,zelensky_nytimes_filtered,,
2022-09-01,Zelensky says Russia prevented independent journalists from observing the I.A.E.A. mission.,President Volodymyr Zelensky of Ukraine hailed the arrival of United Nations inspectors at the occupied Zaporizhzhia Nuclear Plant on Thursday but said Russia was undermining the inspection by preventing independent journalists from observing it and by intimidating residents in the surrounding town.,,Russia-Related Rhetoric,neutral,zelensky_nytimes_filtered,,
2022-09-21,"In a Defiant Address, Zelensky Says, __ussia Should Pay for This War_","__ crime has been committed against Ukraine, and we demand just punishment,_ President Volodymyr Zelensky of Ukraine said in a recorded speech to the U.N. General Assembly.",,Russia-Related Rhetoric,neutral,zelensky_nytimes_filtered,,
2022-09-25,Zelensky calls on Russians to resist Putin__ conscription.,"President Volodymyr Zelensky of Ukraine encouraged Russians to resist their country__ conscription drive on Saturday, his latest effort to blunt President Vladimir V. Putin__ attempts to broaden the war.",,Russia-Related Rhetoric,neutral,zelensky_nytimes_filtered,,
2022-09-25,Zelensky urges allies to step up pressure on Putin amid __uclear blackmail._,President Volodymyr Zelensky of Ukraine warned on Sunday that President Vladimir V. Putin__ threat to use nuclear weapons in Russia__ war against Ukraine was no bluff as he urged the United States and other Western allies to intensify the pressure on the Russian leader as his troops falter on the battlefield.,,Russia-Related Rhetoric,neutral,zelensky_nytimes_filtered,,
2022-09-27,"At the United Nations, Zelensky rails against Russia for trying to __teal_ Ukrainian territory.","With Russia appearing poised to annex parts of eastern and southern Ukraine, President Volodymyr Zelensky of Ukraine lashed out at the Kremlin on Tuesday, telling the United Nations Security Council that Moscow was staging __ham_ referendums at gunpoint as a prelude to stealing part of his country.",,Russia-Related Rhetoric,neutral,zelensky_nytimes_filtered,,
2022-09-29,Zelensky__ Answer to Escalating Russian Threats: Defiance,"In a nightly address, President Volodymyr Zelensky of Ukraine told Russian soldiers: __f you want to live, run._",,Russia-Related Rhetoric,neutral,zelensky_nytimes_filtered,,
2022-06-22,"Information can land 'bigger blow' than weapons, Ukrainian President Zelensky tells Canadian students",Ukrainian President Volodymyr Zelensky told university students across Canada via video link Wednesday that his_country remains committed to democracy nearly four months after Russia invaded.,https://www.cbc.ca/news/canada/toronto/zelenskyy-university-student-address-1.6497237,Russia-Related Rhetoric,neutral,zelensky_cbc_filtered,,
2022-05-23,"Impose 'maximum' sanctions on Russia, Ukraine's Zelensky urges World Economic Forum","Ukrainian President Volodymyr Zelensky_called for 'maximum' sanctions against Russia during speech to the World Economic Economic in Davos, Switzerland.",https://www.cbc.ca/news/world/davos-world-economic-forum-volodymyr-zelensky-1.6463112,Russia-Related Rhetoric,neutral,zelensky_cbc_filtered,,
2022-05-23,"Russia waging 'total war' in Ukraine, says Zelensky","Ukrainian President Volodymyr Zelensky says Russia is waging ""total war"" on his country, and that includes inflicting as many casualties and destroying as much infrastructure as possible.",https://www.cbc.ca/news/world/russia-ukraine-war-may24-1.6463088,Russia-Related Rhetoric,neutral,zelensky_cbc_filtered,,
2022-04-23,"Ukraine's Zelensky accuses Russian troops of mass civilian killings, coverup in Mariupol",Ukrainian President Volodymyr Zelensky said new evidence is emerging that shows Russian troops killed tens of thousands of civilians in Mariupol and then tried to cover it up.,https://www.cbc.ca/news/world/russia-ukraine-war-mariupol-1.6428775,Russia-Related Rhetoric,neutral,zelensky_cbc_filtered,,
2022-04-19,Zelensky calls Russian army 'inhuman' as Moscow increases attacks on eastern Donbas,"Ukrainian President Volodymyr Zelensky says_the Russian military is throwing everything it has at Ukraine, with most of its combat-ready forces now concentrated in the country and just across its border in Russia.",https://www.cbc.ca/news/world/ukraine-russia-war-1.6422967,Russia-Related Rhetoric,neutral,zelensky_cbc_filtered,,
2022-04-05,"Russian troops committing worst atrocities since Second World War, Zelensky tells UN","Ukrainian President Volodymyr Zelensky_told the UN_Security Council on Tuesday that the Russian military must be brought to justice immediately for war crimes, accusing the Kremlin's troops of the worst atrocities since the Second World War.",https://www.cbc.ca/news/world/ukraine-russia-war-1.6408491,Russia-Related Rhetoric,neutral,zelensky_cbc_filtered,,
2022-04-04,Zelensky accuses Russia of torture and 'genocide' after bodies of civilians found,"Moscow faced a new wave of revulsion and accusations of war crimes Monday after the Russian pullout from the outskirts of Kyiv revealed streets strewn with corpses of what appeared to be civilians, some seemingly killed deliberately at close range.",https://www.cbc.ca/news/world/ukraine-war-bucha-1.6407343,Russia-Related Rhetoric,neutral,zelensky_cbc_filtered,,
2022-03-27,"Russia wants to 'create North and South Korea in Ukraine,' Ukrainian military official says",President Volodymyr Zelensky said on Sunday that_Ukraine is willing to become neutral and compromise over the status of the Donbas region as part of a peace deal.,https://www.cbc.ca/news/world/ukraine-russia-war-1.6399132,Russia-Related Rhetoric,neutral,zelensky_cbc_filtered,,
2022-03-19,Ukraine's Zelensky says siege of Mariupol 'a terror that will be remembered for centuries to come',"Russian forces pushed deeper into Ukraine's besieged and battered port city of Mariupol on Saturday, where heavy fighting shut down a major steel plant and local authorities pleaded for more Western help.",https://www.cbc.ca/news/world/russia-ukraine-war-march19-1.6390927,Russia-Related Rhetoric,neutral,zelensky_cbc_filtered,,
2022-03-07,Zelensky describes Russian attack as 'pure Nazi behaviour' in appeal to American Jews,Ukrainian President_Volodymr Zelensky appealed to American Jews for support on_Monday with an unsparing account of Russian destruction in his_country that he compared to the Nazi German army marching across_Europe.,https://www.cbc.ca/news/world/zelensky-russia-ukraine-us-jews-nazi-germany-1.6375943,Russia-Related Rhetoric,neutral,zelensky_cbc_filtered,,
2022-03-01,"'Prove that you are with us,' Ukraine's president says to EU","Speaking via video link to an emergency session of the European Parliament, Ukrainian President Volodymyr Zelensky urged the EU on Tuesday to ""prove that you are with us"" in Ukraine's war with Russia, a day after Kyiv officially asked to join the bloc.",https://www.cbc.ca/news/world/ukraine-european-union-russia-march1-2022-1.6368254,Russia-Related Rhetoric,neutral,zelensky_cbc_filtered,,
2022-02-06,"Ignore 'apocalyptic predictions' on possible Russia invasion, urges Ukraine foreign minister","President Volodymyr Zelensky said a week ago that Ukraine was not a sinking Titanic and accused Washington and the media of fuelling panic that weighed on the economy when there were ""no tanks in the streets.""",https://www.cbc.ca/news/world/russia-ukraine-invasion-apocalyptic-predictions-1.6341599,Russia-Related Rhetoric,neutral,zelensky_cbc_filtered,,
2022-03-19,Live updates: Zelensky calls Mariupol terror a war crime,"LVIV, Ukraine -- Ukrainian President Volodymyr Zelensky said the siege of Mariupol will go down in history for what he's calling war crimes by Russia's military.",https://www.ctvnews.ca/world/article/live-updates-zelensky-calls-mariupol-terror-a-war-crime/,Russia-Related Rhetoric,neutral,zelensky_ctv_filtered,,
2022-03-13,"Live updates: 'Black day' after Russian attack, Zelensky says","LVIV, Ukraine  Ukrainian President Volodymyr Zelensky has said he will continue negotiating with Russia and is waiting for a meeting with Vladimir Putin.",https://www.ctvnews.ca/world/article/live-updates-black-day-after-russian-attack-zelensky-says/,Russia-Related Rhetoric,neutral,zelensky_ctv_filtered,,
2022-03-12,Live updates: Zelensky warns against 'pseudo-republics',"LVIV, Ukraine -- Russia is trying to create new ""pseudo-republics"" in Ukraine to break his country apart, President Volodymyr Zelensky said in his nightly address to the nation Saturday.",https://www.ctvnews.ca/world/article/live-updates-zelensky-warns-against-pseudo-republics/,Russia-Related Rhetoric,neutral,zelensky_ctv_filtered,,
2022-07-22,Zelensky Says No Cease-Fire Until Russia Returns Land,,https://www.wsj.com/world/europe/ukraines-zelensky-says-a-cease-fire-with-russia-without-reclaiming-lost-lands-will-only-prolong-war-11658510019,Russia-Related Rhetoric,positive,zelensky_wsj_filtered,Zelensky acknowledged the cost exacted by Russia__ invasion and praised allies for supporting Ukraine.,
2024-09-24,Zelensky Appeals for More Pressure on Russia in U.N. Speech,,https://www.wsj.com/world/zelensky-appeals-for-more-pressure-on-russia-in-u-n-speech-014d4c97,Russia-Related Rhetoric,neutral,zelensky_wsj_filtered,Ukraine__ president lobbies for greater support against Russia__ invasion.,
2025-04-05,Ukraine__ Zelensky Chides U.S. Stance on Russia After 9 Children Killed in Strike,,https://www.wsj.com/world/europe/ukraines-zelensky-chides-u-s-stance-on-russia-after-9-children-killed-in-strike-9663b230,Russia-Related Rhetoric,neutral,zelensky_wsj_filtered,Zelensky criticized the U.S. for its muted reaction to the deadly strike.,
2023-07-02,Ukraine__ Zelensky Says He Will Beat Russia by Holding On to His Humanity,,https://www.wsj.com/world/ukraines-zelensky-seeks-to-stay-strongand-human-5b2608e,Russia-Related Rhetoric,neutral,zelensky_wsj_filtered,"Zelensky spoke about remaining grounded, projecting strength and refusing talks with Russia.",
2022-06-01,"Ukraine Won__ Attack Russian Territory, Zelensky Says",,https://www.wsj.com/world/europe/ukraines-zelensky-rejects-trading-land-for-peace-with-russia-11654072526,Russia-Related Rhetoric,neutral,zelensky_wsj_filtered,Zelensky said long-range weapons wouldn__ lead Ukraine to strike Russia.,
2025-10-19,Zelenskyy says Trump must apply __ore pressure_ on Putin than Hamas: Full interview,"In an exclusive Meet the Press interview, Zelenskyy urges Trump to pressure Putin more to end the war.",https://www.nbc.com/meet-the-press/video/zelenskyy-says-trump-must-apply-more-pressure-on-putin-than-hamas-full-interview/NBCN190405726,Russia-Related Rhetoric,neutral,zelensky_nbc_filtered,,
2025-08-15,Zelenskyy Warns Putin Doesn__ Want Peace but to Control Ukraine,"Zelenskyy says Putin intends to conquer Ukraine, not negotiate peace.",https://www.nbc.com/today/video/zelenskyy-warns-putin-doesnt-want-peace-but-to-control-ukraine/NBCN053509980,Russia-Related Rhetoric,neutral,zelensky_nbc_filtered,,
2025-08-11,Zelenskyy Rejects Idea of Giving up Land to Russia for Peace,Zelenskyy rejects Trump's suggestion Ukraine should cede land for peace.,https://www.nbc.com/today/video/zelenskyy-rejects-idea-of-giving-up-land-to-russia-for-peace/NBCN689477790,Russia-Related Rhetoric,neutral,zelensky_nbc_filtered,,
2025-02-16,Zelenskyy: __e will never_ cede Ukraine__ land to Russia in peace deal,Zelenskyy strongly rejects Trump__ suggestion of territorial concessions.,https://www.nbc.com/meet-the-press/video/zelenskyy-we-will-never-cede-ukraines-land-to-russia-in-peace-deal/NBCN118341892,Russia-Related Rhetoric,neutral,zelensky_nbc_filtered,,
2025-02-16,Zelenskyy warns of __igh risk_ Putin will invade NATO countries: Full interview,Zelenskyy warns Putin might prepare attacks on NATO states.,https://www.nbc.com/meet-the-press/video/zelenskyy-warns-of-high-risk-putin-will-invade-nato-countries-full-interview/NBCN115781818,Russia-Related Rhetoric,neutral,zelensky_nbc_filtered,,
2024-09-04,Zelenskyy on captured Russian territory: 'We don__ need their land',Zelenskyy says Ukraine doesn't want Russian territory after new offensive.,https://www.nbc.com/today/video/zelenskyy-on-captured-russian-territory-we-dont-need-their-land/NBCN572357993,Russia-Related Rhetoric,neutral,zelensky_nbc_filtered,,
2023-11-05,"Zelenskyy: Russia, Iran and North Korea sponsored Hamas_ attack on Israel",Zelenskyy says hostile states helped spark the Hamas conflict.,https://www.nbc.com/meet-the-press/video/zelenskyy-russia-iran-and-north-korea-sponsored-hamas-attack-on-israel/NBCN148741841,Russia-Related Rhetoric,neutral,zelensky_nbc_filtered,,
2023-11-05,Zelenskyy rejects that war with Russia is at __talemate_,Zelenskyy denies a stalemate despite severe challenges.,https://www.nbc.com/meet-the-press/video/zelenskyy-rejects-that-war-with-russia-has-reached-a-stalemate/NBCN148229823,Russia-Related Rhetoric,neutral,zelensky_nbc_filtered,,
2022-11-17,Zelenskyy insists missile strike in Poland didn__ come from Ukraine,Zelenskyy disputes NATO findings on Poland explosion.,https://www.nbc.com/today/video/zelenskyy-insists-missile-strike-in-poland-didnt-come-from-ukraine/NBCN130661555,Russia-Related Rhetoric,neutral,zelensky_nbc_filtered,,
2022-10-10,Zelenskyy accuses Russia of trying to wipe Ukraine off the Earth,Russia launches largest missile barrage since invasion.,https://www.nbc.com/today/video/zelenskyy-accuses-russia-of-trying-to-wipe-ukraine-off-the-earth/NBCN283845517,Russia-Related Rhetoric,neutral,zelensky_nbc_filtered,,
2022-04-04,Zelenskyy accuses Russians of __enocide_,Zelenskyy condemns atrocities in Kyiv__ suburbs.,https://www.nbc.com/today/video/zelenskyy-accuses-russians-of-genocide/920133597,Russia-Related Rhetoric,neutral,zelensky_nbc_filtered,,
2022-03-21,No surrender:' Zelenskyy to Putin's ultimatum to give up Mariupol,Ukraine rejects surrender as Russian forces intensify attack.,https://www.nbc.com/today/video/no-surrender-zelenskyy-to-putins-ultimatum-to-give-up-mariupol/835717921,Russia-Related Rhetoric,neutral,zelensky_nbc_filtered,,
2022-03-17,"Zelenskyy speaks to Lester Holt on red lines, chance of WWIII",Zelenskyy warns that Russia crossed all red lines.,https://www.nbc.com/today/video/zelenskyy-speaks-to-lester-holt-on-red-lines-chance-of-wwiii/575109971,Russia-Related Rhetoric,neutral,zelensky_nbc_filtered,,
2022-02-28,"President Zelenskyy Vows to Stay in Kyiv, Russian Economy on the Brink of Collapse",Jimmy Kimmel covers Zelenskyy__ vow to remain in Kyiv.,https://www.nbc.com/the-tonight-show/video/president-zelenskyy-vows-to-stay-in-kyiv-russian-economy-on-the-brink-of-collapse/256709876,Russia-Related Rhetoric,neutral,zelensky_nbc_filtered,,
